SPNO,Species_Name,Sex,Size,chela,Shell_Cond,Egg_Color,Egg_Cond,Clutch,Random,Collection_Comments,ANOM_ID,PCR_result,Year,Specific_Location,General_Location,Collected_By,Reference_NO,DNA_Plate_No,DNA_Well_No,Host_Tissue,Preservative,Sample_Status,C_V_H,CRUISE,VESSEL,HAUL,START_TIME,STRATUM,START_LATITUDE,START_LONGITUDE,STATIONID,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMP,Bottom_Temp,Maturity
20164396,Chionoecetes opilio,1,43.2,8.7,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,H12,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,1
20164401,Chionoecetes opilio,1,52.6,8.4,2,,,,,,,1,2016,2016Index5,BS,SAP,,44,A1,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164402,Chionoecetes opilio,1,47.6,8.1,2,,,,,,,0,2016,2016Index5,BS,SAP,,44,B1,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164403,Chionoecetes opilio,1,63,11.5,2,,,,,,387,1,2016,2016Index5,BS,SAP,,44,C1,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164404,Chionoecetes opilio,2,49.8,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,44,D1,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164405,Chionoecetes opilio,1,52,8.7,2,,,,,,,1,2016,2016Index5,BS,SAP,,44,E1,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164406,Chionoecetes opilio,2,48.3,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,44,F1,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164407,Chionoecetes opilio,2,49.4,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,44,G1,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164408,Chionoecetes opilio,2,50.2,,2,0,0,0,,,387,1,2016,2016Index5,BS,SAP,,44,H1,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164409,Chionoecetes opilio,2,53.1,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,44,A2,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164410,Chionoecetes opilio,1,48.1,7.3,2,,,,,,,0,2016,2016Index5,BS,SAP,,44,B2,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164411,Chionoecetes opilio,1,47.5,7.8,2,,,,,,,0,2016,2016Index5,BS,SAP,,44,C2,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164412,Chionoecetes opilio,2,48,,2,0,0,0,,,,3,2016,2016Index5,BS,SAP,,44,D2,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164413,Chionoecetes opilio,1,53,8.4,2,,,,,,,1,2016,2016Index5,BS,SAP,,44,E2,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164414,Chionoecetes opilio,1,54.9,11.9,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,F2,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,1
20164415,Chionoecetes opilio,1,46.6,7.4,2,,,,,,,3,2016,2016Index4,BS,SAP,,44,G2,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164416,Chionoecetes opilio,1,44.3,6.8,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,H2,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164417,Chionoecetes opilio,2,45.4,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,A3,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164418,Chionoecetes opilio,2,45.7,,2,0,0,0,,,387,1,2016,2016Index4,BS,SAP,,44,B3,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164419,Chionoecetes opilio,1,40.5,6.3,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,C3,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164421,Chionoecetes opilio,1,45,7.8,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,E3,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,1
20164422,Chionoecetes opilio,1,54.4,10,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,F3,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,1
20164423,Chionoecetes opilio,2,45.1,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,G3,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164424,Chionoecetes opilio,1,44.8,7,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,H3,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164425,Chionoecetes opilio,2,45.8,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,A4,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164426,Chionoecetes opilio,1,47.5,8,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,B4,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164427,Chionoecetes opilio,1,45.1,6.8,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,C4,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164428,Chionoecetes opilio,2,45.2,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,D4,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164429,Chionoecetes opilio,1,41.5,4,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,E4,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164430,Chionoecetes opilio,1,49,7.9,2,,,,,,,1,2016,2016Index4,BS,SAP,,44,F4,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164431,Chionoecetes opilio,1,48.3,7.4,2,,,,,,,1,2016,2016Index4,BS,SAP,,44,G4,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164432,Chionoecetes opilio,1,46.3,8,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,H4,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164433,Chionoecetes opilio,2,44.4,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,A5,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164434,Chionoecetes opilio,1,47.8,7.7,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,B5,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164435,Chionoecetes opilio,1,43.7,7.1,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,C5,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164436,Chionoecetes opilio,2,41.9,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,D5,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164437,Chionoecetes opilio,2,42.8,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,E5,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164438,Chionoecetes opilio,2,44.9,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,F5,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164440,Chionoecetes opilio,2,41.7,,2,0,0,0,,,,1,2016,2016Index4,BS,SAP,,44,H5,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164441,Chionoecetes opilio,1,50.4,8.6,2,,,,,,,1,2016,2016Index4,BS,SAP,,44,A6,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164442,Chionoecetes opilio,2,41.3,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,B6,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164443,Chionoecetes opilio,2,41.2,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,C6,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164444,Chionoecetes opilio,2,44.4,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,D6,Blood,EtOH 100%,Available,201601_162_153,201601,162,153,7/15/2016 10:47,82,61.99859,-174.51338,V-26,72,74,9.5,-1.4,0
20164445,Chionoecetes opilio,1,73,17,3,,,,,,,0,2016,2016Index4,BS,SAP,,44,E6,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,1
20164446,Chionoecetes opilio,1,83.6,18.1,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,F6,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,1
20164447,Chionoecetes opilio,1,52.4,8.5,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,G6,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,0
20164448,Chionoecetes opilio,1,75,13,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,H6,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,0
20164449,Chionoecetes opilio,1,70,15.2,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,A7,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,1
20164450,Chionoecetes opilio,1,65.3,11.8,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,B7,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,0
20164451,Chionoecetes opilio,1,61.8,11,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,C7,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,0
20164452,Chionoecetes opilio,1,78,,2,,,,,N/A in chela,,0,2016,2016Index4,BS,SAP,,44,D7,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,3
20164453,Chionoecetes opilio,1,53.6,8.2,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,E7,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,0
20164454,Chionoecetes opilio,1,63.5,11,2,,,,,,,1,2016,2016Index4,BS,SAP,,44,F7,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,0
20164455,Chionoecetes opilio,1,64,10.5,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,G7,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,0
20164456,Chionoecetes opilio,1,55.8,9.3,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,H7,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,0
20164457,Chionoecetes opilio,1,51.2,8.2,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,A8,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,0
20164458,Chionoecetes opilio,1,61.4,11,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,B8,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,0
20164459,Chionoecetes opilio,1,47.5,8.2,2,,,,,,,3,2016,2016Index4,BS,SAP,,44,C8,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,0
20164460,Chionoecetes opilio,1,45.3,7.2,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,D8,Blood,EtOH 100%,Available,201601_162_156,201601,162,156,7/16/2016 7:39,90,61.66722,-176.46914,U-29,104,106,9.7,1,0
20164461,Chionoecetes opilio,2,47.3,,2,0,0,0,,,,1,2016,2016Index4,BS,SAP,,44,E8,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164463,Chionoecetes opilio,2,49,,2,0,0,0,,,387,1,2016,2016Index4,BS,SAP,,44,G8,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164464,Chionoecetes opilio,1,45,7.1,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,H8,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164465,Chionoecetes opilio,1,49.4,8.1,2,,,,,,,1,2016,2016Index4,BS,SAP,,44,A9,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164466,Chionoecetes opilio,2,48.6,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,B9,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164467,Chionoecetes opilio,2,47.7,,2,0,0,0,,,,3,2016,2016Index4,BS,SAP,,44,C9,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164468,Chionoecetes opilio,2,48.1,,2,0,0,0,,,,3,2016,2016Index4,BS,SAP,,44,D9,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164469,Chionoecetes opilio,2,49.2,,2,0,0,0,,0.1 mL blood,,0,2016,2016Index4,BS,SAP,,44,E9,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164470,Chionoecetes opilio,2,43.6,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,F9,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164471,Chionoecetes opilio,1,44.5,7.5,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,G9,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164472,Chionoecetes opilio,2,45.8,,2,0,0,0,,,,1,2016,2016Index4,BS,SAP,,44,H9,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164473,Chionoecetes opilio,2,42.3,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,A10,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164475,Chionoecetes opilio,1,51.3,9,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,C10,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164476,Chionoecetes opilio,2,48.1,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,D10,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164477,Chionoecetes opilio,2,45.3,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,E10,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164478,Chionoecetes opilio,2,47,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,F10,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164479,Chionoecetes opilio,2,45.9,,2,0,0,0,,,,3,2016,2016Index4,BS,SAP,,44,G10,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164480,Chionoecetes opilio,1,45.4,7.2,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,H10,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164481,Chionoecetes opilio,1,49.9,8.8,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,A11,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164482,Chionoecetes opilio,2,44.6,,2,0,0,0,,,,1,2016,2016Index4,BS,SAP,,44,B11,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164483,Chionoecetes opilio,2,43.9,,2,0,0,0,,0.1 mL blood,,3,2016,2016Index4,BS,SAP,,44,C11,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164484,Chionoecetes opilio,2,46.9,,2,0,0,0,,,,1,2016,2016Index4,BS,SAP,,44,D11,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164485,Chionoecetes opilio,2,49.2,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,E11,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164486,Chionoecetes opilio,1,43.7,7.2,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,F11,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164487,Chionoecetes opilio,1,45.1,7.5,2,,,,,,,1,2016,2016Index4,BS,SAP,,44,G11,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164488,Chionoecetes opilio,2,44.4,,2,0,0,0,,,,1,2016,2016Index4,BS,SAP,,44,H11,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164490,Chionoecetes opilio,2,44,,2,0,0,0,,,,1,2016,2016Index4,BS,SAP,,44,B12,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164491,Chionoecetes opilio,1,43,6.8,2,,,,,,,1,2016,2016Index4,BS,SAP,,44,C12,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164492,Chionoecetes opilio,1,51.4,8.5,2,,,,,,,0,2016,2016Index4,BS,SAP,,44,D12,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164493,Chionoecetes opilio,2,45.9,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,E12,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164494,Chionoecetes opilio,1,51.7,9,2,,,,,,,1,2016,2016Index4,BS,SAP,,44,F12,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164495,Chionoecetes opilio,2,51.4,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,44,G12,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164496,Chionoecetes opilio,2,47.2,,2,0,0,0,,,,1,2016,2016Index4,BS,SAP,,44,H12,Blood,EtOH 100%,Available,201601_162_158,201601,162,158,7/16/2016 12:54,82,61.66606,-175.05542,U-27,83,85,9.8,-1.2,0
20164501,Chionoecetes opilio,1,72.9,13.5,3,,,,,,,0,2016,2016Index4,BS,SAP,,45,A1,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
20164502,Chionoecetes opilio,1,72.2,15.1,3,,,,,,,0,2016,2016Index4,BS,SAP,,45,B1,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,1
20164503,Chionoecetes opilio,1,65.6,12,2,,,,,,,0,2016,2016Index4,BS,SAP,,45,C1,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
20164504,Chionoecetes opilio,1,60.9,10.7,2,,,,,,,0,2016,2016Index4,BS,SAP,,45,D1,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
20164505,Chionoecetes opilio,1,55.2,9.4,2,,,,,,,0,2016,2016Index4,BS,SAP,,45,E1,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
20164506,Chionoecetes opilio,1,57.4,9.9,2,,,,,,,0,2016,2016Index4,BS,SAP,,45,F1,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
20164507,Chionoecetes opilio,2,48.8,,2,0,0,0,,,,1,2016,2016Index4,BS,SAP,,45,G1,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
20164508,Chionoecetes opilio,2,53,,2,0,0,0,,,,0,2016,2016Index4,BS,SAP,,45,H1,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
20164509,Chionoecetes opilio,1,47.3,8.5,2,,,,,,,0,2016,2016Index4,BS,SAP,,45,A2,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,1
20164510,Chionoecetes opilio,1,54.8,9.3,2,,,,,,,0,2016,2016Index4,BS,SAP,,45,B2,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
20164511,Chionoecetes opilio,2,50.6,,2,,,,,CL/PJ Bio missing,,0,2016,2016Index4,BS,SAP,,45,C2,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
20164512,Chionoecetes opilio,2,45.8,,2,,,,,CL/PJ Bio missing,,0,2016,2016Index4,BS,SAP,,45,D2,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
20164513,Chionoecetes opilio,1,49.9,7.7,2,,,,,,,0,2016,2016Index4,BS,SAP,,45,E2,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
20164514,Chionoecetes opilio,1,52.7,8.6,2,,,,,,,0,2016,2016Index4,BS,SAP,,45,F2,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
20164515,Chionoecetes opilio,2,50.2,,2,,,,,CL/PJ Bio missing,,0,2016,2016Index4,BS,SAP,,45,G2,Blood,EtOH 100%,Available,201601_162_157,201601,162,157,7/16/2016 10:11,82,61.66562,-175.77026,U-28,94,96,9.9,0.5,0
